"OTUID"	"WM13"	"WM14"	"WM15"	"WM16"	"WM20"	"WM21"	"WM22"	"WM23"	"WM24"	"WM25"	"WM26"	"WM27"	"WM28"	"WM29"	"WM30"	"WM43"	"WM44"	"WM45"	"WM46"	"WM48"	"WM49"	"WM50"	"WM51"	"WM52"	"WM53"	"WM55"	"WM56"	"WM57"	"WM58"	"WM60"
"f20f9896edf349bc80876bafa26a9005"	0	0	0	0	3	6	10	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"f62b8184f29f5850374dc2478b643139"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0
"7a4d4376cb40362991ae23d224e83d58"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	1	0	0	0	0	0
"2ef8396e51dcacc500df4275b0900e24"	0	0	0	0	0	0	0	0	1	0	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"1ca34127f691ff84261cfc66cbb71a19"	36	40	27	26	31	56	29	44	6	11	21	14	4	5	16	79	24	64	115	86	12	1	9	10	0	2	29	25	18	21
"c16f58de7e3015fb396c91c034e9ab22"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0
"82113f067ddd15c7afae2ab54b54a1d3"	0	0	0	0	0	0	0	0	0	0	0	2	4	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
"d0431b7e1b42b7a6b52bbd5f0b4d06f2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
"72b89b423971893652842e74e212348e"	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	1	1	3	2	3	0	1	0	2	1
"8070da7b1bea8d474db98b4981ca936a"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	1
"24ec1f8a9c4826ee2eaa98cdeea4c74e"	10	19	35	10	11	11	9	14	13	0	32	0	5	8	7	22	3	16	7	7	10	1	9	0	5	0	5	6	0	3
"2a7ad8c09522aba310ec842805072342"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	9	5	6	0	15	3	3
"f2785a81a347660f3a4884f47e98865c"	1	4	8	4	7	8	8	10	0	0	0	0	0	0	0	8	0	6	5	3	0	1	0	1	0	0	0	2	2	2
"abef15879fa382c0f1acac1cc1170106"	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
"3844832b8100d4fd834be29292cceef5"	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	1	1	2	0	0	0	0	0	0	0
"7978dd57f173f0671f31c1ca8404210e"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0	0
"cce77a93bede8a36b4b2651484519f05"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	0	3	3	0	3
"7fb2d994aa4e95c771d6820ecbcb985f"	1	0	1	1	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"947c61bd49e65cd48414b186a62d3520"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0	0	0	1
"0afced3605e20408994ec833dfe32229"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
"56ceb0e3995cc537c7344d1ab1d21bbe"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	1	0	0	0
"9f626943b97c9221e1fc4d95c88d8fd8"	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0
"60a814678f5b69fbe91d3d4aff4e6bc6"	1	0	0	1	0	0	0	0	0	0	0	0	0	1	9	8	37	20	23	16	12	21	9	30	26	10	31	37	48	11
"e932c417005eea312f8380e1940d7bee"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0	0	0
"51ae3f7a5e2472b6f41f1d6ab20a6b52"	1	0	3	0	2	0	4	0	2	1	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
"d0bb735a5da82719346b5dbd0b111cc9"	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"9d39ca9c3a1a34a638a984f39b0ca6d5"	0	0	0	0	0	0	0	0	0	2	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"a0f642437dd204dbdfa3e0f86203b77f"	0	0	0	0	0	0	0	0	0	6	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"588f54098abd407a1be5b576efcdaf87"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	6	0
"59f5dcfb1538c92cef57e543d54357e4"	17	19	20	5	9	14	5	7	0	1	4	0	0	2	0	1	10	0	6	0	0	0	0	0	0	0	0	0	0	0
"30ed6800067e4995698da7204cc01408"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	4	4	0	0	0	3	0
"76ef709baee53d398a8795e56bdddb6d"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	3	14	3	11	8	0	10	0
"f026e8ba868c84ee47da69e8d4d9f0b0"	19	17	15	17	42	54	37	32	17	9	66	12	13	16	3	23	14	14	15	5	2	4	5	2	0	1	4	0	4	6
"150924d4c88a643fe59132c3748408ce"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
"832cdcdb6bf422c2edf2a5fdc367445e"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	3	0	0	0	0	0	0	0	0	0	0
"3b5c1b8fa4dbba49c42d8d05d61233f0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	3	1
"df9e9a3b372c4ccd57d10144cc910af3"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0
"b9ae7f43f0fe58d4e6ef2b46b8420086"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
"a32a9f038f65cf9f5476ed661045f599"	0	0	0	0	0	0	0	0	1	2	0	0	0	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
"c1d6e601809e390ca3cc56c45848056d"	0	0	0	0	0	0	0	0	0	7	0	2	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"c2441da27d586d6887de72d2c1469420"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	2	2	0	0	0	0	0	5	0	0	1	0	0
"4e1a445d686d2c65617a5325da7ca6c2"	0	0	0	0	0	2	0	0	1	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"fc906b3c272648f7199f9b748f25c738"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	0	0	0	1	2	18	3	17	10	0	0	3	0	0	0
"8fcd81dffabbcc1bfce7eb160063bacb"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	3	0	0	0
"eaf8f9473251596873de98db193654d4"	48	48	36	26	16	17	23	19	0	0	0	0	0	0	0	37	33	23	32	55	0	0	0	0	3	0	0	0	0	0
"79ec302027c52406e4ea17394083dd34"	0	0	0	0	0	4	2	2	0	5	1	0	0	4	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"96d112008031aba8db333ffbeb383c34"	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	5	0	7	1	0	1	1	4	0	0	0	0	0	0	0
"04c3176efa5855546dde2137fd2c0073"	19	9	10	15	1	0	7	3	0	0	0	0	0	0	0	17	26	9	19	20	1	3	4	4	1	0	2	0	0	2
"c50b8f557bc9a957254cf757c4c1c42c"	0	0	0	2	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	0	0
"6d81037ccfdef89191dfb32476e1db9d"	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"aebfdd60d7ea580dc89ed9bda964d447"	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	2	0	0	0
"025b1a933813f4696a5f3ddd0e598088"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"79b0bfc26cc792f6c8cf76b5e4b4f59e"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
"a867872dc4141ad599fd103a130a969f"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	2	3	1	0	0	0	0	2
"ffed0bb8d3383d8f0062320bd4b6336b"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	1	0	0	0	0	0	0
"1c64e388b977a598a6d2c819b9946a89"	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	2	1	1	1	5	8	0	0	3	0
"a9368172a172d6c1b23b9df6b8c8641d"	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	1	0	0	0	0	0
"bfe12fd21bee438a057de445ea03ad65"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
"e255cfb172b7ec4aabf7bedc1521ccd7"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	4	0	0	9	0	0	0	0	0
"d8771a1b809bf4d879101908d90aec29"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	6	6	0	1	1	4	1
"3960c7a84674dc5f9091c8992f94191b"	0	0	0	0	0	0	0	0	4	1	4	0	13	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"815a22db82e782941a893afa30d3ff51"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	0	0	2	0	2	0
"cdbb02045c195e926a9218ebdc70a7b1"	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4259c68ef6025779fa475390154650d2"	0	0	0	0	6	8	0	2	0	4	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"eadff85e39b54ecceb0894acbdb2f0cb"	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
"6fd581803af41901911f231f84f06e99"	2	0	2	0	7	1	3	3	4	1	0	0	3	4	0	0	0	0	0	0	2	0	0	4	0	0	2	0	0	1
"7b50be39e090d07b912f83230a3e7727"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	2	0	0	0	0	0
"a84f117432113ff2ede38543fbadf6aa"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0
"1fa2fdcddb000734423dd70810cd33b1"	46	23	31	4	16	9	3	3	5	3	12	1	0	17	2	10	0	4	2	6	0	0	0	0	0	0	0	2	0	1
"0f2c10a9c40ce06d38fffd7b8af873d2"	2	3	3	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0
"d91e849e2360d1e7480e72c8b5a34b95"	2	0	0	0	0	0	0	0	0	0	0	2	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"4526e353bec187f7c8013f366c8f6644"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	1	0	0	0
"2792096e08e44b059a14701f40978fd6"	0	0	0	0	1	2	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"82a6fa12d4feb78ee6180c95eabe4ed7"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2
"ba3df816c70ee1e789bbd6d196468f28"	4	2	0	5	0	0	0	0	0	0	0	0	0	0	0	2	2	1	3	5	0	0	0	0	0	0	0	2	0	0
"48f01d20def9db9a2642b323f30d728d"	8	1	0	14	0	0	3	0	0	0	0	0	0	0	0	4	0	0	0	5	0	0	0	0	0	0	0	0	0	0
"95cfd03907d659d5e91bd03490e25850"	3	0	2	0	3	4	2	0	4	0	0	0	0	0	0	0	0	2	0	0	0	1	4	1	0	0	0	0	0	0
"4a471ad48f3bb5082fb4fda8407f3a9e"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	2	0	0	1	20	4	2	6	1	0	1	7	2
"bdb006a1773ac40f678fc2c6e098aa4b"	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"bac03ae75c308d188503e171001d4597"	0	0	0	0	0	2	2	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"d8e12663def5b1b297a3d3ccec1d54fb"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
"b4eed0168e108353b0c21d666c1eb117"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	3	0	0	0	1	0	3	0
"bda3128c032fdca6c39b9e753183823a"	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	2	1	2	0	2	0	2	0	0	0	2	0	0	2
"586d4a8736a10b0ac612cba210868330"	0	0	0	0	0	0	2	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"d43f6b68ed172696f6f06b62c20ebf76"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0
"c9fbc1c9dc03b2c097a825eb64b362a6"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	1	1	0	0	0	0	0
"3b56b2e375c86059ee975b33a64e7b73"	2	4	3	2	0	1	2	2	1	0	1	1	0	0	2	2	4	4	1	1	7	28	8	20	25	18	5	8	24	11
"d0a6c4be8c41b1ad61aee102835d79a6"	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"64c9bb604ad7654d3cbd04f3eaf2f8d3"	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	0	0	0	0
"8974f3921e48e995d091d8d7d49498e2"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0
"ebbdc0eb6345a125109867151dcf84b6"	0	0	0	0	0	0	0	0	0	1	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"758829102b45c1be08f3213f3d5d7498"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	6	4	1	6
"5e54d5fb4e8f2d2642d246d238e17060"	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"d00bf254200708a9ca0fba9808c79362"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
"6cd0fff9dae125ff4407e93af8ebfebc"	0	0	0	1	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"2a3e074c5165c19190cbd589449cce2d"	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"406bc059681b63d504b0754ebbb944a2"	2	2	1	4	0	1	3	3	0	0	0	0	0	0	0	5	5	2	0	3	0	0	0	0	0	0	0	0	0	1
"0a149c0058d36e9e5498b7bf549a7f6a"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	3	2	0	0	0	0	0
"377d11c10b7b0224cf1c1e09ff471935"	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"cf0105b94c72ea6cdb7a2cbdc8b80cdf"	10	5	5	2	11	6	1	6	2	0	1	0	0	4	1	0	0	0	0	3	0	1	2	1	0	0	1	0	0	0
"94f8cfa4a777ec676e2d994dad632670"	0	0	0	2	1	0	1	1	5	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
"cb8733d1f964e2942e0e8e8cab784aed"	0	0	0	0	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8ff8de746cf7b13bdd630f651385efb7"	0	0	0	0	0	0	0	2	0	0	0	0	0	3	7	0	0	0	0	0	14	75	22	39	63	1	5	1	11	15
"4e8474c1d06edea7782eaf63c1da223a"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	2	0	0	0	0	0	0	1
"a673bf4d0c8eb8594cba0be8fbb69abe"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	1	1	0	0	0	0	0
"774f263d82b5ebe159ec938ee33d2aac"	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	1	0	1	0	0	0	0	0	0	0	0	0	0
"03817d12e3720d230f01f75d1757ea75"	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"7b401a418bfaf93a1f90ab6341334835"	0	0	0	0	0	0	1	0	2	0	3	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"85f1ac841417daca3e1444f8bc3965c5"	0	0	1	0	0	0	0	0	0	6	13	0	4	0	0	5	2	0	4	6	0	0	0	0	0	0	0	0	0	0
"ffd93ffbda1881d38bef4e63af38ee86"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0
"1f9f17ac575088d831453c9e66a27ce3"	0	0	0	0	0	0	0	0	0	13	0	20	155	9	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"bb3be86dd302ad31f02cd8922aa88a74"	0	0	0	0	0	0	0	0	0	0	4	1	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"0bfbad52e8f6b7565824678a64c00f94"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0
"ae2e106bc09b8c2395f9a5ed96811e04"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	2	0
"ac2e65eb3c040092f02ea5822b303a0b"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"542eb6acaa768aee3a944d167070de68"	0	0	0	0	0	0	0	0	6	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"17b9571fa84c9f5ca9c74a2441dc267c"	0	0	0	0	2	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3c72f95fe3f55b62bb2db3128aaea401"	4	3	2	4	4	1	12	1	0	6	0	0	32	8	1	4	3	8	5	1	0	1	0	0	4	0	2	1	0	2
"f0569980b97573d937b76f9cd1c8a12f"	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"3769d0b4232cffe242c712fd7563ec41"	0	0	0	0	0	0	0	0	0	5	0	0	11	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"920022257fb33d7ca5c6125fe783f91c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0
"bd11fabbc8f5bd71cdd7d6bcd316fc02"	1	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	7	3	0	0	3	1	1	3	0	0	0	0	0
"8f0502b4ca2b6864616485fbe1ef9abd"	5	4	21	10	3	1	11	13	2	0	0	0	0	0	0	9	0	2	2	8	7	2	9	13	0	0	2	0	0	2
"3eb8ac825dac2a99d1075547e26da3c7"	3	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	2	5	1	0
"435880be433fea4a98ef4515bfacee30"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0
"05af009a29bef14b2d0833aee9ae3bb2"	0	0	0	0	5	5	1	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"0c9b31d6ed2c3a60b4b22e2e4c975d89"	0	0	0	0	0	0	0	0	0	0	0	0	1	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"6c002d11387c965f17f4d66d15be1c5c"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0
"016602ec681aee69a9e381a987f99606"	0	1	0	2	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	2	0	1	5	1	0	0	0	1	1
"15747e40aa9adc70281fd30560e235bf"	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"fa8d5da453a826063c7baf4648caad51"	0	0	3	2	0	0	1	0	0	0	0	0	0	0	2	0	0	1	1	2	0	0	1	0	0	0	1	0	0	0
"f19109aa8bdd9eb987a548eb3ecf5108"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
"3ba69fa9a1f5f9b9f5f2b9edb8abb80e"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	5	7	10	13	37	1
"54cd277338fbf4397ddadd3478d1f978"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
"61abd4cda2f532b1d9fc18e46a6b27f4"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	21	24	1	12
"a43e1e9d980977604ff45f979d420334"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5	2	2	13	3	6	17	2	2
"c835e3c75980620914384e16aaffde6d"	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	1	2	0	0	0	0	0	0
"9e5d1fc0a4b524547342f6d6948cafea"	0	0	0	0	0	0	0	0	0	7	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"56366158ade79fa03f56404c6c6fe712"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
"5c24ba93d5d688901eda07f1c4addbf2"	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	6	2	2	0	0	0	0	1	0	5	11	3	1
"13130767546f6ddaf25a4271f1ad449d"	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	4	0	1	0	0	0	0	0	0	0	0	1	0	0	0
"6dae87b3e44987057a9a7af3cfa4cf09"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	0	0
"48cb6fc6c76bfdbb5b1378ea7a02ef9f"	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"35e4b8241925c681ab3d413b7eb169e0"	0	0	0	0	0	3	3	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
"02d03298a49b2d9a8639cd5cde39ec1a"	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1	0
"5dade6ad7ed0cf0ac7f7cd3fe2d75bcb"	1	0	1	4	0	2	0	1	0	0	0	0	0	0	0	1	0	5	4	0	0	0	3	2	0	0	0	2	0	0
"8075dc956427578008f45c7dcbf30bed"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	0	0	1	0	0	0	0	0	0	0
"fe15e957206e0afc8cd50d587bdcd224"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0
"0e12a6588cc5d219b6cb574be79873f9"	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
"c9f1429ad9b2ebd169aea53d79770f65"	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
"3fe714fbf2862db65ae84a5bbeafb3f2"	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"8dbe10a8b2774bcf08058249ffd40ca8"	0	0	0	0	0	0	0	0	3	6	0	8	5	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"dcd54eb637077ecb7e7e01f0841b72ec"	0	0	2	0	2	4	3	1	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"e1144bbdab91fa535a1ea00171aa8d81"	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0
"a7a2aad7a573a0e1e9e14f63cb10fb30"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
"9736a7c988de17ae98a3182d21d21070"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0
"e2b3b2d329127c61ddce10239664fe0f"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	3	0	4	7	0	0	0	0	0
"7ac5f2a1e93a44bbbc84ee526e5569c0"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	10	0	0	1	0	0
"bd5d1bb15490c21cf696a1f4f98252d7"	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"68ae6011bd38133d217cfe48401931a8"	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
"7a9bb1c1d9fede4f9277f40c280083fe"	0	0	1	1	0	5	2	4	0	0	2	0	0	0	8	0	0	0	0	1	3	2	5	5	0	5	1	2	1	0
"d6df351143099b8b4990bbc0d4774807"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	1	0	3	0
"b49f675c798d31ca1eca7b762811c575"	0	2	2	1	0	0	2	0	0	0	0	0	0	0	0	0	0	3	7	3	0	2	8	2	7	0	13	0	0	2
"0a4f6a06094a4b21cb5e55d740605224"	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	5	2	2	2	0	0	3	0	0	4	0	3	9	0	1
